foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_TOCplus
5.490e-05,2.663e-04,5.821e-11,2.703e-04,4.768e-06,4.530e-05,1.115e-05,7.188e-05
5.573e-05,2.670e-04,0.000e+00,2.740e-04,7.629e-06,4.482e-05,1.204e-05,7.373e-05
5.633e-05,2.675e-04,0.000e+00,2.778e-04,9.060e-06,4.339e-05,1.264e-05,7.528e-05
5.698e-05,2.675e-04,5.821e-11,2.817e-04,1.192e-05,4.292e-05,1.377e-05,7.689e-05
5.794e-05,2.685e-04,5.821e-11,2.855e-04,1.478e-05,4.315e-05,1.472e-05,7.874e-05
5.847e-05,2.692e-04,5.821e-11,2.892e-04,1.669e-05,4.268e-05,1.544e-05,8.017e-05
5.907e-05,2.692e-04,0.000e+00,2.931e-04,1.907e-05,4.148e-05,1.633e-05,8.196e-05
5.978e-05,2.701e-04,5.821e-11,2.967e-04,2.241e-05,4.148e-05,1.752e-05,8.363e-05
6.044e-05,2.699e-04,0.000e+00,3.005e-04,2.432e-05,4.077e-05,1.800e-05,8.512e-05
6.133e-05,2.708e-04,0.000e+00,3.044e-04,2.670e-05,4.029e-05,1.901e-05,8.684e-05
6.145e-05,2.713e-04,5.821e-11,3.077e-04,2.861e-05,4.053e-05,1.967e-05,8.845e-05
6.211e-05,2.716e-04,5.821e-11,3.117e-04,3.099e-05,4.005e-05,2.110e-05,9.042e-05
6.270e-05,2.716e-04,0.000e+00,3.152e-04,3.386e-05,3.934e-05,2.116e-05,9.179e-05
5.853e-05,2.718e-04,5.821e-11,3.207e-04,3.624e-05,3.672e-05,2.563e-05,1.001e-04
5.829e-05,2.663e-04,0.000e+00,3.250e-04,3.910e-05,3.481e-05,2.658e-05,1.028e-04
5.990e-05,2.606e-04,5.821e-11,3.288e-04,4.005e-05,2.623e-05,2.283e-05,1.004e-04
6.032e-05,2.575e-04,5.821e-11,3.314e-04,4.578e-05,2.670e-05,2.450e-05,1.025e-04
6.062e-05,2.542e-04,0.000e+00,3.307e-04,4.435e-05,1.955e-05,2.909e-05,1.072e-04
6.169e-05,2.563e-04,0.000e+00,3.346e-04,4.578e-05,2.217e-05,2.998e-05,1.084e-04
6.282e-05,2.573e-04,0.000e+00,3.383e-04,4.578e-05,2.480e-05,3.082e-05,1.097e-04
6.348e-05,2.577e-04,5.821e-11,3.423e-04,4.673e-05,2.718e-05,3.141e-05,1.109e-04
6.443e-05,2.577e-04,0.000e+00,3.461e-04,4.673e-05,2.980e-05,3.195e-05,1.121e-04
6.527e-05,2.570e-04,5.821e-11,3.503e-04,4.816e-05,3.219e-05,3.296e-05,1.133e-04
6.586e-05,2.570e-04,0.000e+00,3.541e-04,4.864e-05,3.457e-05,3.362e-05,1.144e-04
6.700e-05,2.565e-04,0.000e+00,3.580e-04,4.959e-05,3.672e-05,3.421e-05,1.155e-04
6.759e-05,2.549e-04,0.000e+00,3.621e-04,4.959e-05,3.886e-05,3.505e-05,1.166e-04
6.837e-05,2.544e-04,0.000e+00,3.659e-04,4.911e-05,4.148e-05,3.541e-05,1.177e-04
6.914e-05,2.537e-04,5.821e-11,3.700e-04,5.054e-05,4.435e-05,3.642e-05,1.189e-04
7.004e-05,2.525e-04,2.910e-11,3.739e-04,5.102e-05,4.673e-05,3.713e-05,1.204e-04
7.039e-05,2.506e-04,2.910e-11,3.777e-04,5.054e-05,4.911e-05,3.767e-05,1.210e-04
7.117e-05,2.499e-04,0.000e+00,3.817e-04,5.054e-05,5.150e-05,3.833e-05,1.223e-04
7.194e-05,2.482e-04,0.000e+00,3.858e-04,5.198e-05,5.341e-05,3.886e-05,1.236e-04
7.236e-05,2.465e-04,0.000e+00,3.895e-04,5.102e-05,5.603e-05,3.994e-05,1.245e-04
7.331e-05,2.451e-04,0.000e+00,3.935e-04,5.198e-05,5.865e-05,4.041e-05,1.258e-04
7.373e-05,2.446e-04,2.910e-11,3.974e-04,5.245e-05,6.056e-05,4.113e-05,1.267e-04
7.427e-05,2.425e-04,0.000e+00,4.013e-04,5.198e-05,6.366e-05,4.196e-05,1.277e-04
7.498e-05,2.408e-04,0.000e+00,4.050e-04,5.102e-05,6.413e-05,4.274e-05,1.318e-04
7.629e-05,2.458e-04,2.910e-11,4.083e-04,5.007e-05,6.557e-05,4.297e-05,1.345e-04
7.808e-05,2.530e-04,0.000e+00,4.119e-04,4.864e-05,6.819e-05,4.387e-05,1.352e-04
7.987e-05,2.596e-04,0.000e+00,4.156e-04,4.959e-05,7.129e-05,4.411e-05,1.361e-04
8.160e-05,2.649e-04,0.000e+00,4.196e-04,4.816e-05,7.391e-05,4.536e-05,1.366e-04
8.357e-05,2.697e-04,0.000e+00,4.235e-04,4.768e-05,7.606e-05,4.542e-05,1.375e-04
8.911e-05,2.739e-04,0.000e+00,4.259e-04,5.150e-05,8.368e-05,4.297e-05,1.412e-04
9.108e-05,2.842e-04,0.000e+00,4.303e-04,4.864e-05,8.631e-05,4.381e-05,1.416e-04
9.274e-05,2.918e-04,0.000e+00,4.345e-04,4.530e-05,8.917e-05,4.435e-05,1.418e-04
9.471e-05,2.995e-04,2.910e-11,4.392e-04,4.244e-05,9.203e-05,4.548e-05,1.420e-04
9.638e-05,3.066e-04,2.910e-11,4.438e-04,3.719e-05,9.465e-05,4.607e-05,1.425e-04
9.811e-05,3.135e-04,0.000e+00,4.485e-04,3.386e-05,9.775e-05,4.697e-05,1.429e-04
1.001e-04,3.200e-04,0.000e+00,4.531e-04,3.099e-05,9.966e-05,4.745e-05,1.430e-04
9.787e-05,3.259e-04,2.910e-11,4.592e-04,3.052e-05,1.056e-04,5.001e-05,1.441e-04
9.733e-05,3.319e-04,0.000e+00,4.647e-04,2.813e-05,1.092e-04,5.180e-05,1.449e-04
9.954e-05,3.371e-04,0.000e+00,4.687e-04,2.718e-05,1.118e-04,5.251e-05,1.451e-04
1.019e-04,3.419e-04,0.000e+00,4.727e-04,2.527e-05,1.147e-04,5.317e-05,1.456e-04
1.040e-04,3.455e-04,0.000e+00,4.770e-04,2.289e-05,1.168e-04,5.388e-05,1.460e-04
1.061e-04,3.483e-04,0.000e+00,4.812e-04,2.050e-05,1.197e-04,5.460e-05,1.465e-04
1.084e-04,3.512e-04,0.000e+00,4.856e-04,1.907e-05,1.221e-04,5.555e-05,1.469e-04
1.105e-04,3.541e-04,0.000e+00,4.898e-04,1.526e-05,1.240e-04,5.597e-05,1.473e-04
1.127e-04,3.569e-04,0.000e+00,4.941e-04,1.287e-05,1.271e-04,5.686e-05,1.479e-04
1.146e-04,3.583e-04,0.000e+00,4.986e-04,1.097e-05,1.292e-04,5.758e-05,1.481e-04
1.169e-04,3.598e-04,2.910e-11,5.029e-04,8.583e-06,1.314e-04,5.841e-05,1.484e-04
1.188e-04,3.614e-04,0.000e+00,5.070e-04,5.722e-06,1.340e-04,5.907e-05,1.491e-04
1.131e-04,3.636e-04,0.000e+00,5.081e-04,4.768e-07,1.395e-04,5.680e-05,1.506e-04
1.118e-04,3.591e-04,2.910e-11,5.118e-04,9.537e-06,1.407e-04,5.656e-05,1.509e-04
1.139e-04,3.512e-04,1.455e-11,5.179e-04,1.526e-05,1.423e-04,5.740e-05,1.507e-04
1.143e-04,3.438e-04,0.000e+00,5.219e-04,2.241e-05,1.457e-04,5.901e-05,1.525e-04
1.110e-04,3.350e-04,6.109e-06,5.234e-04,3.004e-05,1.533e-04,6.330e-05,1.568e-04
1.126e-04,3.252e-04,4.224e-05,5.312e-04,4.148e-05,1.554e-04,6.479e-05,1.555e-04
1.137e-04,3.166e-04,7.165e-05,5.412e-04,5.245e-05,1.602e-04,6.765e-05,1.539e-04
7.749e-05,3.538e-04,2.607e-04,8.086e-05,1.767e-04,5.960e-05,1.460e-06,7.510e-06
6.735e-05,3.676e-04,4.590e-05,3.866e-05,1.340e-04,9.489e-05,6.467e-06,2.038e-05
7.248e-05,4.418e-04,2.092e-05,7.943e-05,1.180e-04,2.861e-06,8.911e-06,3.365e-05
7.153e-06,5.028e-04,4.649e-05,2.438e-05,2.329e-04,1.220e-04,6.616e-05,9.808e-05
5.484e-05,4.635e-04,1.192e-05,9.686e-06,1.779e-04,1.633e-05,5.370e-05,3.049e-05
7.391e-05,6.196e-04,2.682e-05,3.395e-05,8.416e-05,6.580e-05,9.209e-06,5.776e-05
3.946e-05,4.809e-04,1.985e-05,1.539e-04,8.512e-05,1.200e-04,4.491e-05,6.899e-05
7.164e-05,5.496e-04,2.724e-05,6.358e-05,1.450e-04,1.538e-04,1.615e-05,1.167e-04
1.094e-04,5.302e-04,5.794e-05,1.865e-05,1.087e-04,1.860e-05,4.604e-05,5.752e-06
7.021e-05,5.891e-04,1.138e-04,7.871e-05,2.747e-04,4.399e-05,5.034e-05,3.782e-05
1.251e-04,5.412e-04,1.143e-04,6.502e-05,9.727e-05,1.032e-04,8.181e-05,1.794e-05
1.174e-04,4.523e-04,4.858e-05,6.608e-05,7.248e-05,1.444e-04,1.386e-05,7.677e-05
7.653e-05,5.589e-04,1.115e-05,4.919e-05,9.298e-05,1.504e-04,3.678e-05,8.464e-05
4.613e-05,5.796e-04,3.576e-06,1.137e-04,3.934e-05,1.484e-04,1.972e-04,4.441e-05
1.810e-04,5.507e-04,3.266e-05,1.269e-04,4.125e-05,8.571e-05,9.143e-05,3.356e-05
4.935e-05,5.937e-04,6.551e-05,1.930e-04,6.127e-05,1.477e-04,1.034e-05,1.723e-04
4.375e-05,5.856e-04,6.533e-05,1.867e-04,1.097e-04,1.872e-05,6.127e-05,7.892e-05
1.378e-04,4.950e-04,6.288e-05,1.256e-04,1.967e-04,1.067e-04,7.144e-05,2.527e-05
1.147e-04,3.819e-04,5.525e-05,5.113e-05,1.292e-04,1.719e-04,2.486e-05,2.933e-05
3.088e-05,3.855e-04,5.543e-05,6.132e-06,4.792e-05,2.072e-04,9.495e-05,8.941e-07
2.801e-05,5.329e-04,6.223e-05,5.539e-05,1.311e-05,2.221e-04,4.876e-05,2.274e-05
8.190e-05,6.130e-04,6.688e-05,1.091e-04,2.551e-05,1.922e-04,4.590e-06,4.759e-05
1.776e-05,6.547e-04,8.178e-05,1.455e-04,3.505e-05,1.507e-04,3.660e-05,4.721e-05
4.101e-05,5.722e-04,1.099e-04,1.551e-04,6.890e-05,1.845e-04,7.173e-05,6.163e-05
9.024e-05,5.651e-04,1.218e-04,2.285e-04,4.768e-06,2.086e-05,4.306e-05,6.506e-05
1.702e-04,5.772e-04,1.334e-04,1.959e-04,1.669e-06,1.642e-04,2.760e-05,3.520e-05
1.830e-04,5.083e-04,1.338e-04,1.360e-04,3.862e-05,1.018e-04,3.198e-05,1.177e-05
1.776e-04,5.119e-04,1.360e-04,1.006e-04,1.125e-04,1.502e-05,2.825e-05,3.108e-05
1.650e-04,5.524e-04,1.393e-04,9.851e-05,1.831e-04,7.343e-05,1.368e-05,2.211e-05
2.873e-05,6.032e-04,1.422e-04,1.659e-04,5.269e-05,6.342e-05,8.008e-05,5.454e-05
4.530e-05,5.960e-04,1.357e-04,1.040e-04,6.986e-05,1.103e-04,2.384e-07,2.775e-05
3.409e-05,5.348e-04,1.234e-04,1.640e-05,1.502e-05,9.847e-05,3.189e-05,3.070e-06
2.623e-05,5.515e-04,1.302e-04,6.863e-05,1.426e-04,1.806e-04,1.001e-05,7.749e-07
1.729e-05,5.069e-04,1.450e-04,4.132e-05,1.094e-04,1.024e-04,1.413e-05,2.772e-05
1.204e-05,4.570e-04,1.495e-04,4.053e-06,4.435e-05,6.473e-05,5.281e-05,3.448e-05
5.746e-05,5.045e-04,1.546e-04,7.957e-05,4.458e-05,9.954e-05,6.595e-05,5.621e-05
4.089e-05,5.140e-04,1.526e-04,3.251e-05,1.276e-04,3.231e-05,9.146e-05,2.414e-06
2.098e-05,5.128e-04,1.428e-04,3.485e-05,2.143e-04,1.149e-04,5.564e-05,1.836e-05
4.840e-05,5.445e-04,1.324e-04,3.570e-05,1.915e-04,1.044e-04,1.273e-05,3.996e-05
1.540e-04,5.307e-04,1.207e-04,8.585e-05,7.391e-05,4.411e-06,9.477e-06,3.105e-05
2.432e-05,5.178e-04,1.279e-04,1.151e-04,6.056e-05,2.074e-05,4.578e-05,5.096e-06
1.609e-05,4.978e-04,1.501e-04,1.516e-04,7.939e-05,8.631e-05,1.654e-05,1.773e-05
3.219e-06,4.859e-04,1.715e-04,7.295e-05,8.464e-05,9.108e-05,1.672e-05,2.447e-05
7.010e-05,4.768e-04,1.778e-04,8.539e-05,4.244e-05,4.649e-05,2.384e-05,6.759e-05
2.301e-05,5.295e-04,1.649e-04,3.596e-05,1.078e-04,9.704e-05,2.301e-05,1.332e-05
9.656e-06,5.283e-04,1.524e-04,1.282e-05,1.431e-04,1.307e-04,2.712e-05,3.573e-05
2.015e-05,5.219e-04,1.393e-04,3.865e-05,1.965e-04,1.173e-04,7.686e-05,3.874e-07
1.264e-05,5.014e-04,1.199e-04,2.980e-07,1.278e-04,6.700e-05,2.480e-05,5.987e-05
9.537e-06,4.668e-04,1.074e-04,3.629e-05,1.194e-04,7.772e-05,2.888e-05,5.814e-05
6.652e-05,4.563e-04,9.614e-05,1.526e-05,1.042e-04,1.097e-04,5.469e-05,3.439e-05
2.861e-05,4.444e-04,8.726e-05,5.804e-06,1.807e-04,1.540e-04,3.302e-05,2.894e-05
2.384e-06,4.561e-04,8.041e-05,1.146e-05,1.855e-04,9.632e-05,2.465e-05,1.469e-04
1.773e-04,5.343e-04,8.690e-05,9.409e-05,1.211e-04,4.196e-05,5.582e-05,1.868e-04
1.873e-04,4.902e-04,1.168e-04,1.360e-04,6.962e-05,3.433e-05,4.613e-05,1.101e-04
1.373e-04,4.840e-04,1.504e-04,9.793e-05,7.057e-05,1.411e-04,6.437e-06,9.918e-05
1.137e-04,5.403e-04,1.720e-04,6.999e-05,7.653e-05,1.054e-04,2.170e-05,8.672e-06
8.774e-05,5.572e-04,1.799e-04,3.587e-05,1.264e-05,2.074e-05,3.558e-05,1.011e-04
9.000e-05,5.157e-04,1.729e-04,6.616e-06,6.104e-05,2.480e-05,1.478e-05,9.897e-05
1.062e-04,4.849e-04,1.690e-04,1.501e-05,1.624e-04,7.701e-05,5.782e-06,1.022e-04
1.131e-04,4.537e-04,1.692e-04,1.236e-05,2.205e-04,1.166e-04,2.623e-06,1.118e-04
7.904e-05,4.222e-04,1.622e-04,5.022e-05,3.431e-04,1.769e-04,5.373e-05,1.612e-04
2.730e-05,3.228e-04,1.201e-04,2.362e-06,2.229e-04,6.914e-05,4.837e-05,9.105e-05
9.954e-05,3.378e-04,9.066e-05,1.927e-05,1.359e-05,1.695e-04,1.160e-04,7.841e-05
5.126e-05,4.199e-04,7.066e-05,6.576e-05,8.416e-05,1.121e-04,2.682e-07,1.162e-04
2.527e-05,4.454e-04,4.801e-05,5.484e-06,1.624e-04,5.031e-05,1.147e-05,1.152e-04
6.437e-06,4.723e-04,2.734e-05,3.383e-06,1.326e-04,1.812e-05,4.989e-05,1.062e-04
4.232e-05,4.616e-04,9.760e-06,8.458e-05,1.595e-04,1.001e-05,7.722e-05,1.036e-04
3.767e-05,4.144e-04,1.165e-05,9.310e-05,2.289e-04,2.384e-07,4.625e-05,8.389e-05
6.557e-06,3.903e-04,2.900e-05,7.293e-05,1.743e-04,9.751e-05,6.291e-05,1.378e-04
5.960e-07,4.110e-04,6.342e-05,8.933e-05,2.034e-04,2.861e-06,3.916e-05,8.282e-05
2.670e-05,4.356e-04,8.905e-05,4.873e-06,1.073e-04,8.821e-06,5.627e-05,2.751e-05
2.623e-05,3.922e-04,1.046e-04,3.159e-06,1.218e-04,7.343e-05,1.013e-06,1.103e-06
1.585e-05,3.440e-04,1.169e-04,1.846e-05,2.050e-04,1.318e-04,2.497e-05,1.249e-05
4.041e-05,3.223e-04,1.241e-04,5.193e-05,7.200e-05,2.694e-05,3.219e-06,4.303e-05
1.597e-05,3.779e-04,1.156e-04,3.703e-05,1.228e-04,7.606e-05,4.500e-06,1.943e-05
1.311e-06,4.008e-04,1.046e-04,1.870e-05,1.783e-04,1.028e-04,1.281e-05,4.026e-05
1.204e-05,3.519e-04,9.387e-05,1.688e-05,1.779e-04,1.807e-04,1.919e-05,2.924e-05
5.496e-05,3.300e-04,7.171e-05,1.010e-04,1.791e-04,2.496e-04,3.684e-05,1.234e-05
3.946e-05,3.603e-04,3.435e-05,8.070e-05,2.298e-04,2.747e-04,8.315e-06,2.193e-05
8.523e-05,3.891e-04,2.483e-05,6.914e-05,2.294e-04,2.763e-04,1.612e-05,4.262e-05
2.086e-05,4.005e-04,1.142e-04,1.045e-04,1.585e-04,2.785e-04,2.462e-05,1.351e-04
5.031e-05,3.378e-04,2.405e-04,1.075e-04,1.850e-04,1.895e-04,5.752e-06,1.143e-04
7.343e-05,3.719e-04,4.164e-04,1.253e-04,3.679e-04,1.550e-04,7.069e-05,6.551e-05
9.811e-05,4.292e-04,6.385e-04,9.669e-05,2.522e-04,1.271e-04,9.418e-06,2.870e-05
4.482e-05,4.466e-04,9.075e-04,1.874e-04,2.112e-04,9.251e-05,6.059e-05,4.172e-05
1.687e-04,5.410e-04,1.232e-03,1.678e-04,6.366e-05,1.860e-05,1.907e-05,2.891e-05
1.130e-04,5.236e-04,1.580e-03,1.271e-04,2.105e-04,1.619e-04,1.607e-04,1.137e-04
1.065e-04,5.329e-04,1.255e-03,3.787e-04,4.733e-04,2.856e-04,7.716e-05,7.749e-05
1.619e-04,3.839e-04,2.328e-10,4.810e-04,4.396e-04,1.860e-04,1.273e-05,5.066e-05
1.271e-04,3.545e-04,0.000e+00,5.158e-04,4.370e-04,2.594e-04,3.219e-06,1.842e-05
7.689e-05,3.288e-04,4.657e-10,5.230e-04,3.088e-04,2.561e-04,4.202e-06,4.292e-06
8.106e-05,3.345e-04,4.657e-10,5.355e-04,2.222e-04,2.639e-04,1.064e-05,1.490e-06
3.040e-05,3.273e-04,0.000e+00,5.880e-04,1.922e-04,2.663e-04,3.448e-05,2.596e-05
8.345e-07,3.233e-04,0.000e+00,6.112e-04,1.388e-04,2.339e-04,1.141e-05,5.364e-07
1.526e-05,2.983e-04,0.000e+00,6.488e-04,1.662e-04,2.005e-04,9.567e-06,7.600e-06
3.207e-05,2.663e-04,9.313e-10,6.452e-04,1.314e-04,1.619e-04,9.894e-06,1.505e-05
9.882e-05,2.608e-04,0.000e+00,6.389e-04,1.121e-04,1.588e-04,9.805e-06,2.161e-05
1.117e-04,2.675e-04,9.313e-10,6.259e-04,4.196e-05,1.287e-04,1.261e-05,9.775e-06
1.230e-04,2.847e-04,0.000e+00,6.147e-04,2.599e-05,9.966e-05,1.523e-05,1.192e-06
1.318e-04,3.092e-04,9.313e-10,6.391e-04,2.599e-05,1.211e-04,3.278e-07,5.215e-06
1.340e-04,3.209e-04,9.313e-10,6.624e-04,1.431e-05,1.493e-04,1.714e-05,1.729e-05
1.246e-04,3.133e-04,0.000e+00,6.467e-04,3.004e-05,1.204e-04,1.758e-05,1.362e-05
1.347e-04,3.028e-04,9.313e-10,5.734e-04,5.960e-05,1.249e-04,4.467e-05,4.292e-06
1.347e-04,2.654e-04,1.863e-09,5.472e-04,3.362e-05,1.070e-04,4.482e-05,1.311e-06
1.317e-04,2.277e-04,0.000e+00,5.283e-04,1.669e-06,8.368e-05,4.098e-05,5.662e-06
1.420e-04,1.938e-04,1.863e-09,4.991e-04,8.345e-06,6.270e-05,3.847e-05,1.073e-06
1.979e-04,1.590e-04,0.000e+00,5.158e-04,2.861e-05,1.035e-04,4.464e-05,3.064e-05
2.018e-04,1.493e-04,0.000e+00,4.856e-04,9.060e-06,1.092e-04,7.930e-05,1.702e-05
1.632e-04,1.462e-04,0.000e+00,4.856e-04,3.600e-05,1.342e-04,9.531e-05,2.313e-05
1.538e-04,1.400e-04,0.000e+00,4.637e-04,2.456e-05,1.140e-04,8.765e-05,2.146e-05
1.479e-04,1.366e-04,0.000e+00,4.416e-04,9.537e-06,9.346e-05,8.222e-05,1.967e-05
1.415e-04,1.311e-04,0.000e+00,4.195e-04,4.292e-06,7.319e-05,7.629e-05,1.827e-05
1.357e-04,1.245e-04,0.000e+00,3.975e-04,1.693e-05,5.484e-05,7.096e-05,1.693e-05
1.336e-04,1.144e-04,1.863e-09,3.756e-04,5.627e-05,2.861e-05,6.706e-05,2.074e-05
1.454e-04,1.070e-04,1.863e-09,3.540e-04,1.805e-04,2.265e-05,6.878e-05,3.985e-05
2.074e-04,1.206e-04,1.863e-09,3.792e-04,8.774e-05,2.122e-05,7.227e-05,5.528e-05
2.325e-04,1.585e-04,1.863e-09,3.056e-04,4.768e-05,3.242e-05,2.575e-05,2.831e-05
2.155e-04,1.407e-04,1.863e-09,2.889e-04,3.362e-05,5.007e-06,1.869e-05,3.165e-05
1.967e-04,1.295e-04,1.863e-09,2.692e-04,2.289e-05,2.289e-05,2.205e-05,3.132e-05
1.693e-04,1.209e-04,1.863e-09,2.520e-04,8.583e-06,4.482e-05,4.202e-05,3.183e-05
1.717e-04,1.099e-04,1.863e-09,1.851e-04,1.645e-05,1.187e-04,2.158e-05,6.199e-06
1.674e-04,1.187e-04,1.863e-09,1.653e-04,1.431e-06,1.440e-04,4.345e-05,6.258e-06
1.539e-04,1.321e-04,3.725e-09,1.587e-04,3.552e-05,1.569e-04,4.593e-05,1.010e-05
1.410e-04,1.423e-04,0.000e+00,1.520e-04,7.105e-05,1.695e-04,4.816e-05,1.356e-05
1.277e-04,1.502e-04,0.000e+00,1.453e-04,1.047e-04,1.817e-04,5.040e-05,1.708e-05
1.130e-04,1.557e-04,0.000e+00,1.305e-04,1.278e-04,1.636e-04,4.655e-05,8.851e-06
1.023e-04,1.469e-04,0.000e+00,1.240e-04,1.118e-04,8.202e-05,3.120e-05,3.719e-05
1.036e-04,1.259e-04,0.000e+00,1.481e-04,9.966e-05,5.078e-05,2.792e-05,7.251e-05
1.066e-04,1.309e-04,0.000e+00,1.388e-04,1.023e-04,5.293e-05,3.827e-05,7.638e-05
9.584e-05,1.566e-04,1.863e-09,1.290e-04,1.149e-04,8.035e-05,3.999e-05,7.272e-05
8.619e-05,1.769e-04,1.863e-09,1.184e-04,1.173e-04,9.847e-05,4.396e-05,6.837e-05
7.915e-05,1.960e-04,0.000e+00,1.065e-04,9.489e-05,9.346e-05,5.308e-05,6.190e-05
7.963e-05,2.165e-04,1.863e-09,4.792e-05,9.227e-05,7.105e-05,5.391e-05,5.478e-05
5.734e-05,2.561e-04,1.863e-09,6.224e-05,9.751e-05,7.200e-05,3.624e-05,5.165e-05
4.268e-05,2.618e-04,1.863e-09,6.747e-05,1.168e-04,8.559e-05,2.921e-05,4.742e-05
3.541e-05,2.503e-04,0.000e+00,6.415e-05,1.493e-04,1.066e-04,3.117e-05,4.148e-05
3.111e-05,2.351e-04,0.000e+00,6.129e-05,1.507e-04,1.066e-04,2.721e-05,4.235e-05
4.613e-05,2.260e-04,1.863e-09,6.132e-05,6.390e-05,3.672e-05,2.772e-06,5.844e-05
4.911e-05,2.637e-04,0.000e+00,5.811e-05,9.394e-05,5.531e-05,2.146e-06,5.251e-05
8.726e-05,2.897e-04,1.863e-09,5.156e-05,6.294e-05,4.172e-05,2.286e-05,4.962e-05
8.237e-05,2.496e-04,0.000e+00,4.984e-05,2.933e-05,2.766e-05,4.679e-06,5.561e-05
6.723e-05,1.924e-04,1.863e-09,4.591e-05,6.580e-05,1.836e-05,2.503e-06,4.900e-05
5.150e-05,1.390e-04,1.863e-09,4.260e-05,1.001e-04,9.298e-06,2.086e-07,4.217e-05
4.303e-05,8.917e-05,0.000e+00,4.660e-05,1.125e-04,1.931e-05,1.460e-06,4.911e-05
5.686e-05,5.960e-05,1.863e-09,6.463e-05,5.150e-05,8.893e-05,2.086e-07,8.669e-05
4.506e-05,9.847e-05,1.863e-09,6.191e-05,6.962e-05,7.653e-05,3.308e-06,8.008e-05
2.861e-05,1.252e-04,1.863e-09,6.282e-05,7.987e-05,7.105e-05,9.328e-06,7.144e-05
1.836e-05,1.287e-04,1.863e-09,5.113e-05,8.321e-05,5.507e-05,1.115e-05,6.858e-05
8.702e-06,1.302e-04,0.000e+00,3.940e-05,8.559e-05,3.982e-05,1.228e-05,6.613e-05
5.960e-07,1.292e-04,3.725e-09,2.748e-05,8.726e-05,2.480e-05,1.395e-05,6.360e-05
9.775e-06,1.268e-04,0.000e+00,1.544e-05,8.845e-05,1.073e-05,1.544e-05,6.112e-05
1.848e-05,1.211e-04,0.000e+00,3.412e-06,8.869e-05,2.861e-06,1.681e-05,5.934e-05
2.682e-05,1.142e-04,1.863e-09,8.851e-06,8.821e-05,1.550e-05,1.830e-05,5.722e-05
3.505e-05,1.044e-04,0.000e+00,2.091e-05,8.559e-05,2.742e-05,1.949e-05,5.534e-05
4.256e-05,9.322e-05,0.000e+00,3.335e-05,8.345e-05,3.934e-05,2.074e-05,5.382e-05
3.338e-05,7.915e-05,0.000e+00,5.525e-05,8.488e-05,3.481e-05,1.565e-05,5.597e-05
3.648e-05,7.582e-05,1.863e-09,6.059e-05,7.558e-05,4.768e-05,1.881e-05,4.816e-05
5.114e-05,7.415e-05,1.863e-09,7.643e-05,7.510e-05,4.983e-05,4.858e-06,3.830e-05
7.093e-05,5.198e-05,0.000e+00,1.235e-04,1.564e-04,9.346e-05,6.109e-06,4.241e-05
2.074e-05,4.625e-05,1.863e-09,1.314e-04,1.421e-04,6.270e-05,3.064e-05,6.089e-05
4.745e-05,9.179e-05,1.863e-09,1.217e-04,1.466e-04,5.674e-05,2.402e-05,5.919e-05
6.223e-05,1.140e-04,1.863e-09,1.067e-04,1.221e-04,3.076e-05,1.884e-05,5.436e-05
6.449e-05,1.149e-04,0.000e+00,1.115e-04,1.364e-04,4.244e-05,1.702e-05,5.454e-05
6.330e-05,1.121e-04,0.000e+00,1.202e-04,1.431e-04,4.888e-05,2.298e-05,4.864e-05
6.342e-05,1.166e-04,1.863e-09,1.247e-04,1.585e-04,5.960e-05,2.077e-05,4.971e-05
6.318e-05,1.178e-04,3.725e-09,1.291e-04,1.714e-04,6.819e-05,1.830e-05,5.066e-05
5.114e-05,1.154e-04,1.863e-09,1.347e-04,1.712e-04,6.533e-05,2.015e-05,4.768e-05
1.049e-05,1.085e-04,0.000e+00,1.410e-04,1.328e-04,2.813e-05,3.269e-05,3.457e-05
1.413e-05,9.537e-05,1.863e-09,1.453e-04,1.478e-04,3.457e-05,3.034e-05,3.654e-05
1.407e-05,8.225e-05,1.863e-09,1.473e-04,1.566e-04,3.505e-05,2.861e-05,3.415e-05
1.460e-05,6.771e-05,0.000e+00,1.494e-04,1.619e-04,3.409e-05,2.688e-05,3.082e-05
1.943e-05,5.078e-05,1.863e-09,1.548e-04,1.731e-04,3.934e-05,2.474e-05,3.260e-05
2.110e-05,3.552e-05,1.863e-09,1.574e-04,1.674e-04,3.219e-05,2.274e-05,3.427e-05
2.533e-05,1.836e-05,0.000e+00,1.624e-04,1.702e-04,3.219e-05,2.083e-05,3.588e-05
1.562e-05,4.768e-07,1.863e-09,1.706e-04,1.714e-04,2.289e-05,2.390e-05,3.856e-05
1.198e-05,1.287e-05,3.725e-09,1.955e-04,1.893e-04,4.768e-06,2.885e-05,4.792e-05
7.033e-06,3.314e-05,1.863e-09,1.760e-04,1.609e-04,3.433e-05,2.828e-05,3.046e-05
4.387e-05,2.623e-05,0.000e+00,1.744e-04,1.488e-04,4.959e-05,1.329e-05,2.933e-05
4.619e-05,1.001e-05,0.000e+00,1.779e-04,1.576e-04,3.767e-05,1.132e-05,3.046e-05
4.822e-05,2.861e-06,0.000e+00,1.815e-04,1.643e-04,2.623e-05,9.775e-06,3.135e-05
